tag,replica,regimen,loc,fracTrolls,lambda,rangoFinal,stdFinal,medianFinal,meanFinal,propNeg,medianNorm,NDI,resid,tconv,rho_lambdaW,nSCC
n300_trolls0_desconectada_bajoPR_lam0.10,24,desconectada,bajoPR,0,0.1,0.902449942810241,0.227618857817302,0.524880347820537,0.551695350741148,0,0.524880347820537,32.6662274077172,1.40055600339473e-07,6,0.100000000000001,26
n300_trolls0_desconectada_bajoPR_lam0.10,25,desconectada,bajoPR,0,0.1,0.941515022155889,0.230522398324867,0.526071980766329,0.554159970947882,0,0.526071980766329,28.656967260285,1.16828444751693e-07,6,0.1,16
n300_trolls0_desconectada_bajoPR_lam0.10,26,desconectada,bajoPR,0,0.1,0.908309157299111,0.229332094621349,0.530291065900082,0.553220660705234,0,0.530291065900082,30.5853822465914,1.39570642043729e-07,6,0.100000000000001,13
n300_trolls0_desconectada_bajoPR_lam0.10,27,desconectada,bajoPR,0,0.1,0.904149812021743,0.229069054908547,0.519977962977638,0.553066146751701,0,0.519977962977638,30.8596323341829,6.45959622125325e-07,6,0.0999999999999998,17
n300_trolls0_desconectada_bajoPR_lam0.10,28,desconectada,bajoPR,0,0.1,0.910750730604419,0.231119014753742,0.520040953819886,0.551285822685026,0,0.520040953819886,29.1743789157963,1.60156080730722e-07,6,0.1,27
n300_trolls0_desconectada_bajoPR_lam0.10,29,desconectada,bajoPR,0,0.1,0.927072605572377,0.232098074493707,0.524310334775712,0.551577208999599,0,0.524310334775712,28.2745912808272,1.96946663089115e-07,6,0.100000000000001,18
n300_trolls0_desconectada_bajoPR_lam0.10,30,desconectada,bajoPR,0,0.1,0.903965364920822,0.22937535951718,0.523660584344206,0.55204885813928,0,0.523660584344206,31.438200477298,2.28754053699376e-07,6,0.100000000000001,26
n300_trolls0_desconectada_bajoPR_lam0.10,31,desconectada,bajoPR,0,0.1,0.936855796628835,0.231221845453892,0.523939195865107,0.552718726896414,0,0.523939195865107,29.8889964911244,2.31152383151079e-07,6,0.1,15
n300_trolls0_desconectada_bajoPR_lam0.10,32,desconectada,bajoPR,0,0.1,0.92633309716873,0.229692120250604,0.526403880588112,0.553608220053846,0,0.526403880588112,31.0587475903476,1.93236605106062e-07,6,0.1,22
n300_trolls0_desconectada_bajoPR_lam0.10,33,desconectada,bajoPR,0,0.1,0.902728578840564,0.228710680544629,0.523392476275415,0.55140096167093,0,0.523392476275415,32.0171087751245,1.62833747485713e-07,6,0.1,20
n300_trolls0_desconectada_bajoPR_lam0.10,34,desconectada,bajoPR,0,0.1,0.901389845140327,0.230460261057187,0.524039993955282,0.551475898427792,0,0.524039993955282,29.5651914888012,2.09233009335064e-07,6,0.1,14
n300_trolls0_desconectada_bajoPR_lam0.10,35,desconectada,bajoPR,0,0.1,0.904546550300906,0.229883691854612,0.522473687972062,0.551879564921745,0,0.522473687972062,29.729913203923,2.55258565173833e-07,6,0.100000000000001,23
n300_trolls0_desconectada_bajoPR_lam0.10,36,desconectada,bajoPR,0,0.1,0.908349308022664,0.230016391577014,0.52657232843212,0.55266649091909,0,0.52657232843212,30.737845365231,2.40588513555906e-07,6,0.1,21
n300_trolls0_desconectada_bajoPR_lam0.10,37,desconectada,bajoPR,0,0.1,0.910012700051368,0.23003355157657,0.519616754164199,0.551329154196368,0,0.519616754164199,28.9548263176997,3.75069949321016e-07,6,0.100000000000001,25
n300_trolls0_desconectada_bajoPR_lam0.10,38,desconectada,bajoPR,0,0.1,0.933320471472437,0.230654394447237,0.526653606466765,0.551692130881509,0,0.526653606466765,29.9647661250192,1.88563899272687e-07,6,0.100000000000001,18
